code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,psychological_risk,total_clicks,avg_score,active_days,engagement_variability,inactivity_days,engagement_slope,assessment_consistency,persona_cluster,persona
DDD,2013J,1913872,F,South Region,A Level or Equivalent,90-100%,55<=,1,60,N,Fail,1,3471.0,60.07692307692308,222.0,2.2937127435141282,25.0,-0.09464023913694333,17.651541662895145,3,Anxiety-Spike Learner
DDD,2013J,1935774,M,South West Region,A Level or Equivalent,40-50%,0-35,2,60,N,Withdrawn,1,241.0,0.0,38.0,1.5616835114143124,190.0,-0.025990846739447702,0.0,5,Passive Watcher
DDD,2013J,1957728,M,East Midlands Region,Lower Than A Level,80-90%,0-35,0,60,N,Fail,1,173.0,0.0,6.0,2.882526607782846,18.0,-0.9526774595267746,0.0,5,Passive Watcher
DDD,2013J,1963677,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,Y,Pass,0,726.0,71.14285714285714,93.0,2.255946320530146,184.0,-0.03362053839008839,15.33436849507853,0,Last-Minute Survivor
DDD,2013J,1982833,M,Wales,HE Qualification,80-90%,35-55,0,60,N,Fail,1,599.0,76.25,34.0,2.7032224355120276,167.0,-0.13200908854323062,17.461863207191456,0,Last-Minute Survivor
DDD,2013J,2014252,M,South Region,HE Qualification,60-70%,0-35,0,60,N,Withdrawn,1,373.0,54.63636363636363,35.0,2.6570131995618627,145.0,-0.012601721060210284,12.909475026295432,0,Last-Minute Survivor
DDD,2013J,2032057,M,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,0,1133.0,81.25,79.0,2.3091132513802424,172.0,-0.05181675972677626,9.691675367477567,2,Anxiety-Spike Learner
DDD,2013J,2032882,F,East Midlands Region,A Level or Equivalent,30-40%,35-55,0,60,Y,Withdrawn,1,1383.0,69.72727272727273,111.0,3.304974849741459,156.0,0.01866809226744367,8.14973507656426,2,Anxiety-Spike Learner
DDD,2013J,2034802,M,Scotland,HE Qualification,90-100%,55<=,0,130,N,Distinction,0,1942.0,91.0,90.0,3.5300835411619365,162.0,-0.06723394014366196,4.2426406871192865,2,Anxiety-Spike Learner
DDD,2013J,2039190,F,North Region,Lower Than A Level,,35-55,0,60,N,Distinction,0,4593.0,96.42857142857143,237.0,6.437767926064761,42.0,-0.09650132538403303,2.636736799982309,3,Anxiety-Spike Learner
DDD,2013J,2039810,M,Scotland,HE Qualification,80-90%,35-55,0,60,N,Withdrawn,1,1410.0,83.63636363636364,119.0,2.3063671752038175,148.0,-0.015727124901298486,5.427204202399744,2,Anxiety-Spike Learner
DDD,2013J,2043916,M,South East Region,Lower Than A Level,90-100%,35-55,0,120,N,Withdrawn,1,139.0,61.0,10.0,2.2164919216914356,61.0,-0.06796116504854369,0.0,1,Burnout Pattern
DDD,2013J,2045139,M,Scotland,Lower Than A Level,80-90%,35-55,0,70,N,Withdrawn,1,225.0,52.0,20.0,2.105188395801711,127.0,-0.023135193476175247,1.4142135623730951,1,Burnout Pattern
DDD,2013J,2046628,M,Ireland,HE Qualification,60-70%,35-55,1,120,Y,Withdrawn,1,2266.0,41.0,53.0,5.6191295701184405,51.0,-0.4126864215426644,12.727922061357855,1,Burnout Pattern
DDD,2013J,2068627,F,Scotland,Post Graduate Qualification,60-70%,35-55,0,130,N,Withdrawn,1,358.0,59.0,25.0,3.035598016885384,31.0,0.08733678108280184,0.0,1,Burnout Pattern
DDD,2013J,2082180,M,London Region,A Level or Equivalent,90-100%,0-35,2,60,N,Withdrawn,1,518.0,75.76923076923077,49.0,2.132886984973725,196.0,-0.07830632381846776,25.626008422934454,0,Last-Minute Survivor
DDD,2013J,2089582,F,South East Region,HE Qualification,20-30%,35-55,0,60,N,Pass,0,2648.0,86.14285714285714,134.0,3.7156295309337444,133.0,0.0029720964064134936,19.59105724072909,2,Anxiety-Spike Learner
DDD,2013J,2094546,M,East Anglian Region,A Level or Equivalent,60-70%,35-55,1,60,N,Withdrawn,1,468.0,62.714285714285715,30.0,4.145286426593331,105.0,0.07509504598249062,19.601992124222864,0,Last-Minute Survivor
DDD,2013J,2098405,M,South Region,HE Qualification,90-100%,55<=,0,60,N,Pass,0,2830.0,84.57142857142857,205.0,2.504214932060062,74.0,-0.04228218455000048,6.320789582985732,3,Anxiety-Spike Learner
DDD,2013J,2112088,F,South West Region,A Level or Equivalent,30-40%,35-55,1,70,N,Pass,0,1979.0,71.57142857142857,120.0,2.438443498620408,133.0,-0.03159746259614655,6.051367417290709,2,Anxiety-Spike Learner
DDD,2013J,2134578,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn,1,218.0,68.55555555555556,28.0,2.069415324280406,194.0,-0.034820505585359186,16.340984602458253,0,Last-Minute Survivor
DDD,2013J,2149701,F,Wales,Lower Than A Level,0-10%,0-35,0,240,N,Withdrawn,1,212.0,0.0,23.0,2.0010250278284625,12.0,0.05951753229633536,0.0,5,Passive Watcher
DDD,2013J,2157412,M,South West Region,HE Qualification,30-40%,35-55,0,60,N,Pass,0,1067.0,76.57142857142857,103.0,2.068962351136637,172.0,0.004136208154249293,16.195237395163872,0,Last-Minute Survivor
DDD,2013J,2175266,M,Wales,HE Qualification,50-60%,35-55,0,60,N,Withdrawn,1,433.0,58.25,53.0,2.047734622186752,102.0,-0.02113700481682701,13.647344063956181,0,Last-Minute Survivor
DDD,2013J,2194777,M,East Anglian Region,Lower Than A Level,10-20,0-35,0,120,N,Withdrawn,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,Passive Watcher
DDD,2013J,2195479,F,South Region,Lower Than A Level,40-50%,35-55,0,90,N,Withdrawn,1,374.0,71.0,31.0,1.7614641634304278,108.0,-0.07130250147686884,8.717797887081348,1,Burnout Pattern
DDD,2013J,2198952,M,Ireland,A Level or Equivalent,,35-55,0,60,N,Pass,0,1256.0,75.5,87.0,2.3096641780360403,170.0,-0.004875450014921725,12.340988615179901,0,Last-Minute Survivor
DDD,2013J,2198970,M,North Western Region,HE Qualification,50-60%,35-55,0,60,N,Withdrawn,1,2335.0,79.125,121.0,4.465662254456852,46.0,-0.1906300161895018,9.818895777311942,2,Anxiety-Spike Learner
DDD,2013J,2202076,M,Ireland,Lower Than A Level,70-80%,0-35,0,90,N,Pass,0,2301.0,50.5,185.0,2.9493119172056645,93.0,-0.11800609867010568,17.004201161561728,2,Anxiety-Spike Learner
DDD,2013J,2204293,F,Scotland,Lower Than A Level,50-60%,35-55,0,120,N,Pass,0,4568.0,67.0,243.0,4.004791127520845,34.0,0.025902622494589717,16.10382977224155,3,Anxiety-Spike Learner
DDD,2013J,2215898,F,Scotland,HE Qualification,40-50%,35-55,2,60,Y,Pass,0,2028.0,75.71428571428571,151.0,2.694977571258997,121.0,-0.015959163360428946,11.29475225808112,2,Anxiety-Spike Learner
DDD,2013J,2221869,F,Wales,HE Qualification,10-20,35-55,2,150,N,Withdrawn,1,611.0,86.81818181818181,65.0,2.21508406015452,165.0,-0.026746466078728392,11.267814178607862,0,Last-Minute Survivor
DDD,2013J,2232218,M,South Region,A Level or Equivalent,30-40%,35-55,1,120,N,Pass,0,2005.0,79.28571428571429,152.0,2.9094405874243185,105.0,0.0013981809790858802,19.229098828552566,2,Anxiety-Spike Learner
DDD,2013J,2239650,F,East Anglian Region,HE Qualification,90-100%,35-55,0,140,N,Distinction,0,9905.0,91.14285714285714,271.0,6.470616410647908,8.0,-0.022523468074478643,2.7342623276105855,3,Anxiety-Spike Learner
DDD,2013J,2252750,F,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,220,N,Pass,0,1077.0,52.42857142857143,77.0,2.385327039284008,196.0,-0.0026021019142878645,21.274845419392534,0,Last-Minute Survivor
DDD,2013J,2253576,M,Yorkshire Region,Lower Than A Level,10-20,35-55,0,60,N,Fail,1,34.0,0.0,4.0,1.6035674514745464,69.0,-0.10254668930390493,0.0,5,Passive Watcher
DDD,2013J,2256318,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,1,120,Y,Withdrawn,1,3024.0,76.16666666666667,106.0,7.464236225660968,137.0,-0.07040469880308207,12.059197420402501,2,Anxiety-Spike Learner
DDD,2013J,2281870,M,East Anglian Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,1,82.0,0.0,5.0,2.1447610589527217,36.0,-0.1190783113116339,0.0,5,Passive Watcher
DDD,2013J,2282040,F,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,0,1221.0,73.85714285714286,82.0,9.391513494508402,197.0,-0.08273245947098876,14.656381675213147,2,Anxiety-Spike Learner
DDD,2013J,2284294,F,East Midlands Region,HE Qualification,10-20,0-35,0,60,N,Distinction,0,3469.0,88.57142857142857,208.0,4.381983603979309,66.0,0.10512064493987157,6.078847008469694,3,Anxiety-Spike Learner
DDD,2013J,2288599,M,North Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,1,391.0,45.0,33.0,3.3552677987167545,81.0,-0.04599416211904201,0.0,1,Burnout Pattern
DDD,2013J,2289847,M,Ireland,Lower Than A Level,80-90%,0-35,0,60,N,Pass,0,1661.0,88.0,106.0,5.693886922894062,170.0,-0.04658448174084478,4.966554808583783,2,Anxiety-Spike Learner
DDD,2013J,2292724,M,East Anglian Region,Lower Than A Level,60-70%,0-35,1,60,N,Pass,0,1379.0,67.0,134.0,2.183911286900891,133.0,-0.022648567128825372,19.226717521892986,2,Anxiety-Spike Learner
DDD,2013J,2296163,F,Wales,A Level or Equivalent,30-40%,35-55,0,120,N,Pass,0,2272.0,70.14285714285714,209.0,3.2427805780952013,66.0,-0.005865089531192283,8.764104278791063,2,Anxiety-Spike Learner
DDD,2013J,2305957,F,North Western Region,HE Qualification,0-10%,0-35,0,150,N,Withdrawn,1,91.0,49.0,9.0,2.609026167722288,129.0,-0.10663935089090762,0.0,1,Burnout Pattern
DDD,2013J,2314761,M,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,N,Withdrawn,1,1658.0,78.66666666666667,142.0,2.065763999795235,125.0,-0.006657456323195307,5.5226805085936315,2,Anxiety-Spike Learner
DDD,2013J,2321492,F,East Midlands Region,Lower Than A Level,10-20,35-55,0,150,Y,Withdrawn,1,54.0,0.0,4.0,2.5205041512504174,11.0,1.0751879699248121,0.0,5,Passive Watcher
DDD,2013J,2325606,F,North Region,Lower Than A Level,40-50%,0-35,1,70,N,Withdrawn,1,258.0,88.75,21.0,2.0343469239399687,30.0,-0.42707440529133045,10.144785195688803,1,Burnout Pattern
DDD,2013J,2327045,M,London Region,A Level or Equivalent,0-10%,35-55,0,60,N,Pass,0,2413.0,85.42857142857143,185.0,1.8138474711888184,90.0,-0.018787291372759432,6.704653678780204,2,Anxiety-Spike Learner
DDD,2013J,2327472,M,Ireland,HE Qualification,,35-55,0,60,N,Pass,0,2902.0,60.5625,143.0,4.953515567466259,130.0,0.08543254862892109,16.70516387228811,2,Anxiety-Spike Learner
DDD,2013J,2336922,F,South East Region,A Level or Equivalent,80-90%,35-55,0,180,N,Withdrawn,1,2594.0,87.57142857142857,142.0,2.358343127373091,105.0,-0.02251057181842608,6.972736021035618,2,Anxiety-Spike Learner
DDD,2013J,2337441,F,Scotland,Lower Than A Level,90-100%,0-35,0,60,N,Fail,1,178.0,82.0,9.0,3.9078763522584823,31.0,0.4926361386138614,0.0,1,Burnout Pattern
DDD,2013J,2339150,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,4,60,N,Fail,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,Passive Watcher
DDD,2013J,2340230,F,Scotland,HE Qualification,0-10%,0-35,0,120,N,Pass,0,3273.0,66.33333333333333,166.0,3.4483002309621624,108.0,-0.04960831425870394,12.43985530462473,2,Anxiety-Spike Learner
DDD,2013J,2340786,M,London Region,A Level or Equivalent,90-100%,35-55,0,60,N,Distinction,0,4809.0,92.0,195.0,4.78794637185819,79.0,0.04717830818409337,5.202563470700444,3,Anxiety-Spike Learner
DDD,2013J,2342399,M,South West Region,Lower Than A Level,50-60%,35-55,1,60,N,Pass,0,465.0,76.0,42.0,1.203577647124685,183.0,-0.018591756293079593,12.74100990241093,0,Last-Minute Survivor
DDD,2013J,2352039,F,North Western Region,Lower Than A Level,30-40%,35-55,0,180,N,Withdrawn,1,647.0,0.0,36.0,2.497228222512209,2.0,-0.24967611513402888,0.0,5,Passive Watcher
DDD,2013J,2355555,M,South West Region,Lower Than A Level,20-30%,0-35,0,60,Y,Fail,1,41.0,38.0,6.0,1.6379885640466825,32.0,0.3230723251643754,0.0,5,Passive Watcher
DDD,2013J,2356801,M,East Anglian Region,HE Qualification,70-80%,35-55,0,60,N,Pass,0,1503.0,80.57142857142857,104.0,2.8735118090694254,165.0,0.0035266793006237737,4.9617585208318635,2,Anxiety-Spike Learner
DDD,2013J,2358707,F,South West Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,0,3331.0,60.333333333333336,173.0,4.615162648883813,104.0,-0.09115291210210927,23.948176371388936,2,Anxiety-Spike Learner
DDD,2013J,2359191,M,Yorkshire Region,Lower Than A Level,20-30%,35-55,0,60,N,Pass,0,2844.0,65.85714285714286,143.0,4.0536089899431476,129.0,-0.11661478300368006,18.765469808743322,2,Anxiety-Spike Learner
DDD,2013J,2365438,M,Yorkshire Region,HE Qualification,60-70%,35-55,0,60,N,Fail,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,Passive Watcher
DDD,2013J,2366024,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,90,N,Fail,1,1698.0,87.0,111.0,2.8649940357288335,61.0,-0.016464877748717757,6.97614984548545,2,Anxiety-Spike Learner
DDD,2013J,2366701,F,South West Region,HE Qualification,40-50%,35-55,1,190,Y,Withdrawn,1,28.0,22.0,7.0,0.8207826816681233,228.0,-0.010994031811302436,19.974984355438178,0,Last-Minute Survivor
DDD,2013J,2367887,F,Scotland,A Level or Equivalent,0-10%,35-55,1,330,N,Withdrawn,1,70.0,0.0,3.0,2.128657510192498,28.0,-0.002751031636863824,0.0,5,Passive Watcher
DDD,2013J,2375123,M,North Western Region,HE Qualification,70-80%,0-35,1,60,N,Pass,0,843.0,69.92857142857143,64.0,3.009374351079587,185.0,0.022889906353649816,16.44788640017212,0,Last-Minute Survivor
DDD,2013J,2375627,M,Wales,A Level or Equivalent,30-40%,0-35,1,60,Y,Pass,0,712.0,79.0,52.0,2.3315331490820337,204.0,-0.06690823767022588,8.306623862918075,0,Last-Minute Survivor
DDD,2013J,2377769,F,North Western Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,0,1626.0,66.28571428571429,125.0,2.7923703466957113,127.0,-0.04909264106392481,13.111245627504731,2,Anxiety-Spike Learner
DDD,2013J,2382048,F,East Midlands Region,HE Qualification,60-70%,35-55,0,90,N,Distinction,0,1237.0,95.16666666666667,147.0,1.9244045123836988,126.0,-0.022133315777027904,2.3166067138525395,2,Anxiety-Spike Learner
DDD,2013J,2383036,F,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,120,N,Pass,0,1665.0,88.0,153.0,2.2528667360654473,122.0,-0.0026730698349499604,7.659416862050703,2,Anxiety-Spike Learner
DDD,2013J,2388030,M,Scotland,A Level or Equivalent,50-60%,0-35,3,60,N,Fail,1,300.0,69.0,38.0,1.9966196598814616,109.0,-0.018398682083502246,15.513435037626794,0,Last-Minute Survivor
DDD,2013J,2404530,M,Scotland,A Level or Equivalent,30-40%,0-35,0,70,N,Fail,1,106.0,77.0,7.0,2.1336647469846928,38.0,0.24482758620689654,0.0,1,Burnout Pattern
DDD,2013J,2409396,F,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,90,Y,Withdrawn,1,11.0,0.0,3.0,2.16794833886788,36.0,-0.05199025182778229,0.0,5,Passive Watcher
DDD,2013J,2410364,F,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,N,Withdrawn,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,Passive Watcher
DDD,2013J,2411981,M,Wales,A Level or Equivalent,20-30%,0-35,0,270,N,Withdrawn,1,484.0,67.0,51.0,2.076891090888011,39.0,0.006222222222222222,0.0,1,Burnout Pattern
DDD,2013J,2416024,M,East Anglian Region,Lower Than A Level,70-80%,35-55,0,60,N,Fail,1,1224.0,58.0,62.0,4.255532362796633,212.0,-0.04830481171150049,16.227548592850784,0,Last-Minute Survivor
DDD,2013J,2421961,M,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,90,N,Fail,1,1214.0,36.785714285714285,67.0,4.828222527797941,206.0,-0.05052384985193305,15.865679317942242,0,Last-Minute Survivor
DDD,2013J,2430070,M,Yorkshire Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,0,1028.0,83.57142857142857,78.0,2.17757900375436,199.0,-0.04209876409932133,8.657504314314892,0,Last-Minute Survivor
DDD,2013J,2430405,F,East Midlands Region,Lower Than A Level,60-70%,0-35,0,60,Y,Pass,0,996.0,79.0,52.0,2.3901827656646013,215.0,-0.021432717445944167,7.035623639735145,0,Last-Minute Survivor
DDD,2013J,2434369,F,Scotland,HE Qualification,90-100%,0-35,0,240,Y,Distinction,0,2871.0,92.71428571428571,165.0,3.074662525198809,111.0,-0.06784159204643911,5.618845839799182,2,Anxiety-Spike Learner
DDD,2013J,2437065,M,Scotland,A Level or Equivalent,10-20,35-55,1,60,Y,Distinction,0,1942.0,87.5,115.0,4.814073211905548,151.0,-0.015289598252556482,7.867655305108376,2,Anxiety-Spike Learner
DDD,2013J,2445016,F,South West Region,A Level or Equivalent,50-60%,0-35,1,150,N,Withdrawn,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,Passive Watcher
DDD,2013J,2446109,M,East Anglian Region,Lower Than A Level,20-30%,0-35,0,90,N,Pass,0,3407.0,82.0,194.0,2.671310263765731,82.0,-0.022147026588652852,8.205689083394114,3,Anxiety-Spike Learner
DDD,2013J,2452902,F,West Midlands Region,Lower Than A Level,50-60%,0-35,0,120,Y,Withdrawn,1,1371.0,75.11111111111111,101.0,2.689323811368948,136.0,-0.06013585035097167,3.8550111687401274,2,Anxiety-Spike Learner
DDD,2013J,2457907,M,North Western Region,A Level or Equivalent,60-70%,0-35,0,90,N,Pass,0,865.0,70.4,50.0,3.341766325928688,218.0,-0.053763864697738924,17.198837169994952,0,Last-Minute Survivor
DDD,2013J,2461936,M,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,0,951.0,66.0,65.0,2.5756059571874377,178.0,-0.020742227544537813,14.456832294800959,0,Last-Minute Survivor
DDD,2013J,2462628,M,South East Region,HE Qualification,50-60%,35-55,0,60,N,Pass,0,1399.0,53.833333333333336,111.0,2.9986248251074774,156.0,-0.0336258914069093,26.124990938087453,0,Last-Minute Survivor
DDD,2013J,2472145,M,East Anglian Region,HE Qualification,40-50%,35-55,1,160,N,Pass,0,1070.0,76.14285714285714,89.0,2.5112416252410577,167.0,-0.0656548142355155,6.039552175136041,2,Anxiety-Spike Learner
DDD,2013J,2473456,F,London Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,0,1687.0,66.42857142857143,105.0,1.7038684322516886,160.0,-0.04523028469335258,16.019333557269093,0,Last-Minute Survivor
DDD,2013J,2474436,F,North Western Region,A Level or Equivalent,20-30%,0-35,0,120,N,Fail,1,197.0,62.0,13.0,2.03154183450377,50.0,-0.16724605861006922,0.0,1,Burnout Pattern
DDD,2013J,2477052,M,South Region,Lower Than A Level,90-100%,35-55,0,70,N,Pass,0,3086.0,92.0,160.0,4.241166444534254,114.0,-0.019287638850737837,3.741657386773941,2,Anxiety-Spike Learner
DDD,2013J,2477792,M,South East Region,HE Qualification,40-50%,35-55,0,60,N,Withdrawn,1,428.0,80.75,38.0,2.1582663334648333,170.0,-0.023248769339419637,7.5,0,Last-Minute Survivor
DDD,2013J,2479086,F,Scotland,Lower Than A Level,20-30%,0-35,1,60,N,Fail,1,1363.0,51.42857142857143,70.0,2.884885343711918,94.0,-0.13859693455402547,17.765670480425094,0,Last-Minute Survivor
DDD,2013J,2485582,M,South West Region,Lower Than A Level,40-50%,35-55,0,60,N,Distinction,0,4723.0,79.28571428571429,215.0,3.698681518218095,59.0,0.0050978529323639065,4.889249625940761,3,Anxiety-Spike Learner
DDD,2013J,2485856,F,Scotland,Lower Than A Level,20-30%,35-55,1,120,N,Withdrawn,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,Passive Watcher
DDD,2013J,2486769,M,London Region,HE Qualification,0-10%,35-55,0,90,N,Fail,1,1885.0,63.142857142857146,82.0,5.04812525395416,173.0,0.07854241976612414,21.106306888610106,0,Last-Minute Survivor
DDD,2013J,2494999,F,North Region,Lower Than A Level,,0-35,0,60,N,Fail,1,1046.0,51.142857142857146,111.0,2.3704756518802204,152.0,-0.04889918979368458,23.003105380423253,0,Last-Minute Survivor
DDD,2013J,2495352,M,Ireland,Lower Than A Level,30-40%,35-55,0,60,N,Fail,1,310.0,0.0,17.0,3.0514292243505023,11.0,-0.9072894000621697,0.0,5,Passive Watcher
DDD,2013J,2501578,F,Wales,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn,1,31.0,0.0,2.0,2.1865389045137933,4.0,1.1666666666666667,0.0,5,Passive Watcher
DDD,2013J,2505389,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,1,22.0,0.0,3.0,2.0354009783964297,37.0,0.23351648351648352,0.0,5,Passive Watcher
DDD,2013J,2505413,F,South Region,Lower Than A Level,30-40%,0-35,0,120,Y,Withdrawn,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,Passive Watcher
DDD,2013J,2505859,M,North Region,HE Qualification,,35-55,0,60,N,Pass,0,1643.0,85.83333333333333,122.0,2.3443989621078196,151.0,-0.005977200050049977,3.4302575219167806,2,Anxiety-Spike Learner
DDD,2013J,2520868,F,Yorkshire Region,Lower Than A Level,80-90%,0-35,0,120,N,Pass,0,990.0,65.0,95.0,2.38073702930853,157.0,-0.012158651229592437,9.03696114115064,2,Anxiety-Spike Learner
DDD,2013J,2522932,F,Scotland,HE Qualification,20-30%,0-35,0,90,N,Fail,1,5983.0,41.15384615384615,214.0,3.7492105494946975,59.0,-0.17470156729806305,18.128458997968515,3,Anxiety-Spike Learner
DDD,2013J,2539092,M,Scotland,Lower Than A Level,10-20,0-35,1,60,N,Fail,1,44.0,0.0,5.0,1.5227739752537621,37.0,-0.14514802631578946,0.0,5,Passive Watcher
DDD,2013J,2540195,M,South Region,HE Qualification,90-100%,0-35,1,90,N,Fail,1,747.0,35.666666666666664,64.0,2.507103559739098,174.0,0.006375539557682169,12.785408349625234,0,Last-Minute Survivor
DDD,2013J,2542803,M,Wales,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn,1,626.0,79.54545454545455,52.0,1.524425034066374,190.0,-0.03701079707389342,5.627852811928125,0,Last-Minute Survivor
DDD,2013J,2546792,M,North Western Region,Lower Than A Level,20-30%,0-35,1,90,N,Withdrawn,1,353.0,19.0,32.0,1.291944887354779,158.0,-0.11707517171269977,0.0,5,Passive Watcher
DDD,2013J,2546976,M,Wales,HE Qualification,10-20,35-55,0,60,N,Withdrawn,1,154.0,46.0,12.0,2.5329878168829407,71.0,-0.06098360655737705,2.8284271247461903,1,Burnout Pattern
DDD,2013J,2547032,F,North Western Region,A Level or Equivalent,0-10%,0-35,1,60,N,Withdrawn,1,181.0,32.0,17.0,2.760493761133562,86.0,-0.025988351283636482,24.879710609249457,0,Last-Minute Survivor
DDD,2013J,2550054,F,North Western Region,HE Qualification,50-60%,35-55,0,60,N,Fail,1,1455.0,58.0,76.0,4.331869832731968,172.0,-0.028674394706953432,24.256957764732164,0,Last-Minute Survivor
DDD,2013J,2552672,F,Scotland,HE Qualification,50-60%,35-55,1,60,Y,Pass,0,4261.0,80.14285714285714,232.0,3.2185277650490787,47.0,-0.033235260976139006,15.582346543750198,3,Anxiety-Spike Learner
DDD,2013J,2554973,M,South Region,Lower Than A Level,40-50%,35-55,1,60,N,Fail,1,1951.0,46.23076923076923,117.0,3.5286085041505526,160.0,-0.006506712789947185,15.732947626736733,2,Anxiety-Spike Learner
DDD,2013J,2555596,M,South Region,A Level or Equivalent,30-40%,0-35,0,90,N,Pass,0,2605.0,79.6,136.0,3.457469858150114,116.0,-0.007864678134974582,20.95073586615357,2,Anxiety-Spike Learner
DDD,2013J,2556345,F,North Western Region,Lower Than A Level,0-10%,35-55,1,60,N,Fail,1,1037.0,72.75,58.0,2.3665127045357672,210.0,-0.14007041270371925,10.78192932642391,0,Last-Minute Survivor
DDD,2013J,2560868,M,London Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,0,381.0,69.4,36.0,1.7831247947929474,236.0,-0.0080365183313657,9.685040010242602,0,Last-Minute Survivor
DDD,2013J,2561282,F,West Midlands Region,Lower Than A Level,0-10%,0-35,0,60,Y,Fail,1,601.0,55.0,20.0,2.8290222478433,197.0,-0.15941530946624283,0.0,1,Burnout Pattern
DDD,2013J,2561811,M,South East Region,Lower Than A Level,60-70%,35-55,0,60,N,Withdrawn,1,1110.0,78.0,76.0,3.174756013130155,190.0,-0.030294002306610987,17.60681686165901,0,Last-Minute Survivor
DDD,2013J,2569051,F,South Region,HE Qualification,50-60%,35-55,0,60,N,Fail,1,1687.0,55.166666666666664,82.0,3.5908639722029716,185.0,0.021402712627479635,20.66317174749962,0,Last-Minute Survivor
DDD,2013J,2569416,M,South Region,A Level or Equivalent,80-90%,35-55,1,90,N,Distinction,0,3309.0,94.8,178.0,6.975846218661211,100.0,-0.05666813580199254,2.5884358211089564,2,Anxiety-Spike Learner
DDD,2013J,2569653,M,North Western Region,HE Qualification,90-100%,35-55,0,90,N,Fail,1,227.0,67.0,9.0,2.4802976764499802,38.0,-0.9671532846715328,0.0,1,Burnout Pattern
DDD,2013J,2570253,M,South East Region,Lower Than A Level,70-80%,35-55,0,120,N,Pass,0,5911.0,86.0,270.0,4.354529221482743,4.0,0.009894509700407172,13.175735273600482,3,Anxiety-Spike Learner
DDD,2013J,2574281,F,North Western Region,Lower Than A Level,30-40%,35-55,0,60,N,Fail,1,187.0,0.0,8.0,2.1176216153604788,30.0,0.46951286261631087,0.0,5,Passive Watcher
DDD,2013J,2576298,M,South West Region,A Level or Equivalent,60-70%,0-35,0,90,N,Fail,1,102.0,0.0,6.0,0.736448489576437,27.0,-0.9894327030033371,0.0,5,Passive Watcher
DDD,2013J,2577480,M,North Western Region,Lower Than A Level,30-40%,0-35,0,120,N,Withdrawn,1,772.0,75.5,57.0,2.5800190138480117,47.0,-0.13650079293047926,2.886751345948129,1,Burnout Pattern
DDD,2013J,2579683,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,Y,Withdrawn,1,96.0,0.0,8.0,3.102207823436551,57.0,-0.17149981900816474,0.0,5,Passive Watcher
DDD,2013J,2581779,M,London Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,0,1486.0,92.85714285714286,119.0,3.534954255418212,129.0,0.00559169513329066,4.3369947901195145,2,Anxiety-Spike Learner
DDD,2013J,2581822,M,West Midlands Region,HE Qualification,30-40%,0-35,1,150,N,Pass,0,1495.0,62.857142857142854,131.0,3.551058053753169,137.0,-0.03946578515801436,13.552502708737213,2,Anxiety-Spike Learner
DDD,2013J,2585270,M,North Western Region,A Level or Equivalent,0-10%,0-35,2,60,N,Pass,0,1503.0,68.8,107.0,3.027213802443313,160.0,0.006570352277123241,14.989996664442591,2,Anxiety-Spike Learner
DDD,2013J,2585395,M,South East Region,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn,1,105.0,0.0,11.0,1.5365100374674077,50.0,-0.2328758730547727,0.0,5,Passive Watcher
